KG id,KG name,Dataset URL,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
dpo,Drosophila Phenotype Ontology,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
ecao,The Echinoderm Anatomy and Development Ontology,https://www.ebi.ac.uk/ols4/ontologies/ecao,0,0,1,0.33,0,0,0.22,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,0.97
disdriv,Disease Drivers Ontology,http://www.disease-ontology.org,0,0,1,0.44,0,0,0.24,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.24
doid,Human Disease Ontology,http://www.disease-ontology.org,0,0,1,0.44,0,0,0.24,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.24
txpo,Toxic Process Ontology,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
cto,Clinical Trials Ontology,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
cctoo,Cancer Care: Treatment Outcome Ontology,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
ncit,National Cancer Institute Thesaurus,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
mondo,Mondo Disease Ontology,https://monarch-initiative.github.io/mondo,0,0,1,0.33,0,0,0.22,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,0.97
nomen,NOMEN - A nomenclatural ontology for biological names,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
apollo_sv,Apollo Structured Vocabulary (Apollo-SV),absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
icdo,International Classification of Diseases Ontology,https://github.com/icdo/ICDO,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
tads,Tick Anatomy Ontology,https://www.vectorbase.org/ontology-browser,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
uberon,Uberon multi-species anatomy ontology,http://uberon.org,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
chiro,CHEBI Integrated Role Ontology,https://github.com/obophenotype/chiro,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
chebi,CHEBI,http://www.ebi.ac.uk/chebi,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
oce,Ontology of Chemical Elements,https://github.com/ontologyofchemicalelements,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
bioportal-bootstrep,Gene Regulation Ontology,http://bioportal.bioontology.org/ontologies/1106,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,0,1,0,1,0.5,0,1,0,1,0.5,2.28
idomal,Malaria Ontology,https://www.vectorbase.org/ontology-browser,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
ido,Infectious Disease Ontology,absent,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
veo,Visualized Emotion Ontology,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
cido,CIDO: Ontology of Coronavirus Infectious Disease,https://github.com/cido-ontology/cido,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
cbo,Cell Behavior Ontology,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
ktao,Kidney Tissue Atlas Ontology,https://github.com/KPMP/KTAO,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
geno,Genotype Ontology,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
bcgo,Beta Cell Genomics Ontology,https://github.com/obi-bcgo/bcgo,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
ino,Interaction Network Ontology,https://github.com/INO-ontology/ino,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
hino,HINO: Human Interaction Network Ontology,http://www.ino-ontology.org/hino.php,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
oostt,Ontology of Organizational Structures of Trauma centers and Trauma systems,https://github.com/OOSTT/OOSTT,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
ons,Ontology for Nutritional Studies,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
mco,Microbial Conditions Ontology,https://github.com/microbial-conditions-ontology/microbial-conditions-ontology,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
pdro,The Prescription of Drugs Ontology,https://github.com/OpenLHS/PDRO,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
pcl,Provisional Cell Ontology,https://github.com/obophenotype/provisional_cell_ontology,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
pdumdv,,absent,0,0,1,0.33,0,0,0.22,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0.25,0.97
hom,Homology Ontology,https://github.com/BgeeDB/homology-ontology,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
afo,Allotrope Merged Ontology Suite,https://www.allotrope.org/ontologies,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
enm,eoMapper Ontology,http://www.eomapper.net/,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
ddpheno,Dictyostelium Discoideum Phenotype Ontology,http://dictybase.org/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
dideo,Drug-drug Interaction and Drug-drug Interaction Evidence Ontology,https://github.com/DIDEO/DIDEO,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
eco,Evidence & Conclusion Ontology,https://www.evidenceontology.org,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
ecocore,An ontology of core ecological entities,https://github.com/EcologicalSemantics/ecocore,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
ao,Asthma Ontology,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
hao,Hymenoptera Anatomy Ontology,http://hymao.org,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
hsapdv,Human Developmental Stages Ontology,absent,0,0,1,0.33,0,0,0.22,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0.25,0.97
hso,Health Surveillance Ontology,https://w3id.org/hso,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
htn,Hypertension Ontology,https://github.com/aellenhicks/htn_owl,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
chmo,Chemical Methods Ontology,https://github.com/rsc-ontologies/rsc-cmo,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
olobo,OLOBO: Ontology for Linking and Integrating Open Biological and Biomedical Ontologies,https://github.com/biomedontology/olobo,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
pico,Pathogen-related Informed Consent Ontology,http://data.cochrane.org/ontologies/pico/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
maxo,Medical Action Ontology,https://github.com/monarch-initiative/MAxO,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
fbbt,Drosophila Anatomy Ontology,http://obofoundry.org/ontology/fbbt.html,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
fbdv,Drosophila Developmental Ontology,http://obofoundry.org/ontology/fbdv.html,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
bto,BRENDA Tissue Ontology,http://www.brenda-enzymes.org,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
ncbitaxon,NCBI organismal classification,https://github.com/obophenotype/ncbitaxon,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
pw,Pathway ontology,http://rgd.mcw.edu/rgdweb/ontology/search.html,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
ogi,Ontology for Genetic Interval,https://code.google.com/p/ontology-for-genetic-interval/,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
ev,eVOC (Expressed Sequence Annotation for Humans),-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
ehdaa2,Human developmental anatomy,https://github.com/obophenotype/human-developmental-anatomy-ontology,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
mmo,Measurement Method Ontology,https://rgd.mcw.edu/rgdweb/ontology/view.html?acc_id=MMO:0000000,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
ido;_vido;_cido,Infectious Disease Ontology,"https://github.com/infectious-disease-ontology-extensions/VIDO, https://github.com/cido-ontology/cido",1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
genepio,Genomic Epidemiology Ontology,http://genepio.org/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
epio,Epilepsy Ontology,https://github.com/SCAI-BIO/EpilepsyOntology,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
cl,Cell Ontology,https://obophenotype.github.io/cell-ontology/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
cheminf,Chemical Information Ontology,https://github.com/semanticchemistry/semanticchemistry,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
mido,Mycosis Infectious Disease Ontology,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
vido,Vaccine Investigation and Design Ontology,absent,0,0,1,0.33,0,0,0.22,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0.25,0.97
idocovid19,The COVID-19 Infectious Disease Ontology,https://github.com/infectious-disease-ontology-extensions/ido-covid-19,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
lib,MWS-WSM,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
of,OntoFood,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
cs,Coping Strategies for Adverse Drug Events Ontology,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
xlmod,HUPO-PSI cross-linking and derivatization reagents controlled vocabulary,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
colao,Coleoptera Anatomy Ontology,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
gaz,,absent,0,0,1,0.33,0,0,0.22,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0.25,0.97
dcterms,DCMI Metadata Terms: properties in /terms/ namespace,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
dicom,Healthcare Vocabulary,absent,0,0,1,0.33,0,0,0.22,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0.25,0.97
ero,eagle-i resource ontology,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
cro,Clinical Relation Ontology,absent,0,0,1,0.33,0,0,0.22,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0.25,0.97
psdo,Patient Safety Data Ontology,absent,0,0,1,0.33,0,0,0.22,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0.25,0.97
taxrank,Taxonomic Rank Ontology,absent,0,0,1,0.33,0,0,0.22,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0.25,0.97
hra,Human Reference Atlas,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
mro,Defen,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
iao,Information Artifact Ontology (IAO),absent,0,0,1,0.33,0,0,0.22,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0.25,0.97
ocd,OCD ontology,absent,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
cco,Cell Cycle Ontology,absent,0,0,1,0.33,0,0,0.22,0,0,0,0,0,1,0,0,1,0.5,0,1,0,0,0.25,0.97
chemrof,CHEMROF,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
amphx,Amphioxus Development and Anatomy Ontology,https://github.com/EBISPOT/amphx_ontology,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
dto,Drug Target Ontology,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
carolio,Caroli's Disease and Syndrome Ontology,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
odnae,Ontology of Drug Neuropathy Adverse Events,https://github.com/odnae,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
oae,Ontology of Adverse Events,https://github.com/OAE-ontology/OAE/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
iceo,Integrative and Conjugative Element Ontology,https://github.com/ontoice/ICEO,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
orth,Orthology Ontology,http://purl.org/net/orth,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
fbbi,Biological Imaging Methods Ontology,http://cellimagelibrary.org/,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
cmo,Clinical Measurement Ontology,http://rgd.mcw.edu/rgdweb/ontology/search.html,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
go,Gene Ontology,http://geneontology.org/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
hancestro,Human Ancestry Ontology,https://ebispot.github.io/hancestro/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
ico,Informed Consent Ontology,https://github.com/ICO-ontology/ICO,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
pr,PRotein Ontology,http://proconsortium.org,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
proco,PROcess Chemistry Ontology,https://github.com/proco-ontology/PROCO,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
miapa,MIAPA Ontology,http://www.evoio.org/wiki/MIAPA,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
vo,Vaccine Ontology,https://violinet.org/vaccineontology,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
fideo,Food Interactions with Drugs Evidence Ontology,https://gitub.u-bordeaux.fr/erias/fideo,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
ohmi,Ontology of Host-Microbiome Interactions,https://github.com/ohmi-ontology/ohmi,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
ohd,Oral Health and Disease Ontology,https://purl.obolibrary.org/obo/ohd/home,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
mop,Molecular Process Ontology,https://github.com/rsc-ontologies/rxno,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
eupath,VEuPathDB Ontology,https://github.com/VEuPathDB-ontology/VEuPathDB-ontology,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
spd,Spider Ontology,http://research.amnh.org/atol/files/,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
pato,Phenotype And Trait Ontology,https://github.com/pato-ontology/pato/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
cdno,Compositional Dietary Nutrition Ontology,https://cdno.info/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
gecko,Genomics Cohorts Knowledge Ontology,https://github.com/IHCC-cohorts/GECKO,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
bspo,Biological Spatial Ontology,https://github.com/obophenotype/biological-spatial-ontology,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
epo,Epidemiology Ontology,https://code.google.com/p/epidemiology-ontology/,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
oarcs,Ontology of Arthropod Circulatory Systems,https://github.com/aszool/oarcs,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
ovae,Ontology of Vaccine Adverse Events,http://www.violinet.org/ovae/,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
phipo,Pathogen Host Interaction Phenotype Ontology,https://github.com/PHI-base/phipo,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
vbo,Vertebrate Breed Ontology,https://github.com/monarch-initiative/vertebrate-breed-ontology,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
vt,Vertebrate Trait Ontology,https://github.com/AnimalGenome/vertebrate-trait-ontology,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
fovt,FuTRES Ontology of Vertebrate Traits,https://github.com/futres/fovt,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
fobi,Food-Biomarker Ontology,https://github.com/pcastellanoescuder/FoodBiomarkerOntology,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
gexo,Gene Expression Ontology,http://www.semantic-systems-biology.org/apo,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
lepao,Lepidoptera Anatomy Ontology,https://github.com/insect-morphology/lepao,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
flopo,Flora Phenotype Ontology,https://github.com/flora-phenotype-ontology/flopoontology,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
fma,Foundational Model of Anatomy,http://si.washington.edu/projects/fma,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
obi,Ontology for Biomedical Investigations,http://obi-ontology.org,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
obib,Ontology for Biobanking,https://github.com/biobanking/biobanking,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
micro,Ontology of Prokaryotic Phenotypic and Metabolic Characters,https://github.com/carrineblank/MicrO,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
vso,Vital Sign Ontology,http://www.heppnetz.de/ontologies/vso/ns.owl,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
ogg,Ontology of Genes and Genomes,https://bitbucket.org/hegroup/ogg,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
omit,Ontology for MIRNA Target,http://omit.cis.usouthal.edu/,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
caro,Common Anatomy Reference Ontology,https://github.com/obophenotype/caro/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
nbo,Neuro Behavior Ontology,https://github.com/obo-behavior/behavior-ontology/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
mi,Molecular Interactions Controlled Vocabulary,https://github.com/HUPO-PSI/psi-mi-CV,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
biolink,Biolink Model,absent,0,0,1,0.22,0,0,0.2,0,0,0,0,0,0,0,0,1,0.25,0,1,0,0,0.25,0.7
ocimido,Ocular Immune-Mediated Inflammatory Diseases Ontology,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
opmi,Ontology of Precision Medicine and Investigation,https://github.com/OPMI/opmi,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
do,byo Disease Ontology,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
gsso,"Gender, Sex, and Sexual Orientation ontology",https://gsso.research.cchmc.org/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
rxno,Name Reaction Ontology,https://github.com/rsc-ontologies/rxno,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
cob,Core Ontology for Biology and Biomedicine,https://obofoundry.org/COB/,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
ocmr,Ontology of Chinese Medicine for Rheumatism,https://github.com/biomedontology/ocmr,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
edam-bioimaging,EDAM Bioimaging Ontology,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
sepio,Scientific Evidence and Provece Information Ontology,https://github.com/monarch-initiative/SEPIO-ontology,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
rbo,Radiation Biology Ontology,https://github.com/Radiobiology-Informatics-Consortium/RBO,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
symp,Symptom Ontology,http://symptomontologywiki.igs.umaryland.edu/mediawiki/index.php/Main_Page,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
ogsf,Ontology of Genetic Susceptibility Factor,https://github.com/linikujp/OGSF,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
ocvdae,Ontology of Cardiovascular Drug Adverse Events,-,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
codo,CODO: an Ontology for collection and analysis of COviD-19 data,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
covid-19,COVID-19 Ontology,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
obiws,Bioinformatics Web Service Ontology,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
mpio/mpio,Minimum PDDI Information Ontology,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
oba/oba,Ontology of Biological Attributes,-,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
aro/aro,Antibiotic Resistance Ontology,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
modsci/modsci,ModSci (Modular Science) Ontology,-,1,0,1,0.56,1,0,0.59,0,0,0,0,0,1,1,0,1,0.75,0,1,0,0,0.25,1.59
scdo/scdo,Sickle Cell Disease Ontology,-,1,0,1,0.44,1,0,0.57,0,0,0,0,0,0,1,0,1,0.5,0,1,0,0,0.25,1.32
